Name of restaurant,Country Code,City Name,Day,Start Time,End Time
Clodeli,AU,Sydney,1,0630,1700
Clodeli,AU,Sydney,2,0630,1700
Clodeli,AU,Sydney,3,0630,1700
Clodeli,AU,Sydney,4,0630,1700
Clodeli,AU,Sydney,5,0630,1700
Clodeli,AU,Sydney,6,0700,1700
Clover,US,Boston,0,0800,1800
Clover,US,Boston,1,0800,1800
Clover,US,Boston,2,0800,1800
Clover,US,Boston,3,0800,1800
Clover,US,Boston,4,0800,1800
Clover,US,Boston,0,0700,1400
Clover,US,Boston,1,0700,1400
Clover,US,Boston,2,0700,1400
Clover,US,Boston,3,0700,1400
Clover,US,Boston,4,0700,1400
Clutch,GB,London,0,1800,2200
Clutch,GB,London,1,1800,2200
Clutch,GB,London,2,1800,2200
Clutch,GB,London,3,1800,2200
Clutch,GB,London,4,1200,1500
Clutch,GB,London,4,1800,2230
Clutch,GB,London,5,1100,1600
Clutch,GB,London,5,1700,2230
Clutch,GB,London,6,1000,2000
Clyde's of Georgetown,US,Washington,0,1100,0200
Clyde's of Georgetown,US,Washington,1,1100,0200
Clyde's of Georgetown,US,Washington,2,1100,0200
Clyde's of Georgetown,US,Washington,3,1100,0200
Clyde's of Georgetown,US,Washington,4,1100,0300
Clyde's of Georgetown,US,Washington,5,1000,0300
Clyde's of Georgetown,US,Washington,6,0900,0200
CO,US,Charlotte,0,1100,2200
CO,US,Charlotte,1,1100,2200
CO,US,Charlotte,2,1100,2200
CO,US,Charlotte,3,1100,2200
CO,US,Charlotte,4,1100,2300
CO,US,Charlotte,5,1100,2300
CO,US,Charlotte,6,1100,2200
Coach Insignia,US,Detroit,0,1600,2200
Coach Insignia,US,Detroit,1,1600,2200
Coach Insignia,US,Detroit,2,1600,2200
Coach Insignia,US,Detroit,3,1600,2200
Coach Insignia,US,Detroit,4,1600,2300
Coach Insignia,US,Detroit,5,1700,2300
Coach's Corner Grill,US,Phoenix,0,1100,2300
Coach's Corner Grill,US,Phoenix,1,1100,2300
Coach's Corner Grill,US,Phoenix,2,1100,2300
Coach's Corner Grill,US,Phoenix,3,1100,2300
Coach's Corner Grill,US,Phoenix,4,1100,0100
Coach's Corner Grill,US,Phoenix,5,1100,0100
Coach's Corner Grill,US,Phoenix,6,1000,2200
Coast,AU,Sydney,0,1200,1430
Coast,AU,Sydney,0,1800,2230
Coast,AU,Sydney,1,1200,1430
Coast,AU,Sydney,1,1800,2230
Coast,AU,Sydney,2,1200,1430
Coast,AU,Sydney,2,1800,2230
Coast,AU,Sydney,3,1200,1430
Coast,AU,Sydney,3,1800,2230
Coast,AU,Sydney,4,1200,1430
Coast,AU,Sydney,4,1800,2230
Coast,AU,Sydney,5,1800,2230
Cobblestone Cafe,US,Boston,0,0800,2200
Cobblestone Cafe,US,Boston,1,0800,2200
Cobblestone Cafe,US,Boston,2,0800,2200
Cobblestone Cafe,US,Boston,3,0800,2200
Cobblestone Cafe,US,Boston,4,0800,2300
Cobblestone Cafe,US,Boston,5,0800,2300
Cobblestone Cafe,US,Boston,6,0800,2200
Cobo Joe's Bar,US,Detroit,0,1100,2000
Cobo Joe's Bar,US,Detroit,1,1100,2000
Cobo Joe's Bar,US,Detroit,2,1100,2000
Cobo Joe's Bar,US,Detroit,3,1100,2000
Cobo Joe's Bar,US,Detroit,4,1100,2000
Cochinita Taco Co.,US,Chicago,1,1700,2100
Cochinita Taco Co.,US,Chicago,2,1700,2100
Cochinita Taco Co.,US,Chicago,3,1700,2100
Cochinita Taco Co.,US,Chicago,4,1700,2200
Cochinita Taco Co.,US,Chicago,5,1400,2200
Cochinita Taco Co.,US,Chicago,6,1400,2100
Cocina Bandito,AU,Perth,0,1100,1500
Cocina Bandito,AU,Perth,1,1100,1500
Cocina Bandito,AU,Perth,2,1100,1500
Cocina Bandito,AU,Perth,3,1100,1500
Cocina Bandito,AU,Perth,4,1100,1500
Cocina Bandito,AU,Perth,5,1100,1500
Cocina Bandito,AU,Perth,6,1100,1500
Cocina Superior,US,Birmingham,0,1100,2200
Cocina Superior,US,Birmingham,1,1100,2200
Cocina Superior,US,Birmingham,2,1100,2200
Cocina Superior,US,Birmingham,3,1100,2200
Cocina Superior,US,Birmingham,4,1100,2300
Cocina Superior,US,Birmingham,5,0930,2300
Cocina Superior,US,Birmingham,6,0930,2200
Cockscomb,US,San Francisco,0,1130,1330
Cockscomb,US,San Francisco,0,1700,2300
Cockscomb,US,San Francisco,1,1130,1330
Cockscomb,US,San Francisco,1,1700,2300
Cockscomb,US,San Francisco,2,1130,1330
Cockscomb,US,San Francisco,2,1700,2300
Cockscomb,US,San Francisco,3,1130,1330
Cockscomb,US,San Francisco,3,1700,2300
Cockscomb,US,San Francisco,4,1130,1330
Cockscomb,US,San Francisco,4,1700,2300
Cockscomb,US,San Francisco,5,1700,2300
Coco & Cru,US,New York,0,0800,2000
Coco & Cru,US,New York,1,0800,2000
Coco & Cru,US,New York,2,0800,2000
Coco & Cru,US,New York,3,0800,2000
Coco & Cru,US,New York,4,0800,2000
Coco & Cru,US,New York,5,0800,2000
Coco & Cru,US,New York,6,0800,2000
"Coco Crepes, Waffles & Coffee",US,Houston,0,0630,2200
"Coco Crepes, Waffles & Coffee",US,Houston,1,0630,2200
"Coco Crepes, Waffles & Coffee",US,Houston,2,0630,2200
"Coco Crepes, Waffles & Coffee",US,Houston,3,0630,2200
"Coco Crepes, Waffles & Coffee",US,Houston,4,0630,2300
"Coco Crepes, Waffles & Coffee",US,Houston,5,0630,2300
"Coco Crepes, Waffles & Coffee",US,Houston,6,0630,2200
Cocoa & Rose,AU,Perth,0,0600,1500
Cocoa & Rose,AU,Perth,1,0600,1500
Cocoa & Rose,AU,Perth,2,0600,1500
Cocoa & Rose,AU,Perth,3,0600,1500
Cocoa & Rose,AU,Perth,4,0600,1500
Cocoa & Rose,AU,Perth,5,0700,1300
Cocobeet,US,Boston,0,0700,2000
Cocobeet,US,Boston,1,0700,2000
Cocobeet,US,Boston,2,0700,2000
Cocobeet,US,Boston,3,0700,2000
Cocobeet,US,Boston,4,0700,2000
Cocobeet,US,Boston,5,0900,2000
Cocobeet,US,Boston,6,1000,2000
Cocoro,NZ,Auckland,1,1200,1400
Cocoro,NZ,Auckland,1,1730,2200
Cocoro,NZ,Auckland,2,1200,1400
Cocoro,NZ,Auckland,2,1730,2200
Cocoro,NZ,Auckland,3,1200,1400
Cocoro,NZ,Auckland,3,1730,2200
Cocoro,NZ,Auckland,4,1200,1400
Cocoro,NZ,Auckland,4,1730,2200
Cocoro,NZ,Auckland,5,1200,1400
Cocoro,NZ,Auckland,5,1730,2200
Cocoro,NZ,Auckland,6,1200,1400
Cocoron,US,New York,1,1200,1515
Cocoron,US,New York,1,1730,2300
Cocoron,US,New York,2,1200,1515
Cocoron,US,New York,2,1730,2300
Cocoron,US,New York,3,1200,1515
Cocoron,US,New York,3,1730,2300
Cocoron,US,New York,4,1200,1515
Cocoron,US,New York,4,1730,2300
Cocoron,US,New York,5,1200,1515
Cocoron,US,New York,5,1730,2300
Cocoron,US,New York,6,1200,1515
Cocoron,US,New York,6,1730,2300
Coco's Bakery Restaurant,US,Las Vegas,0,0000,0000
Coco's Bakery Restaurant,US,Las Vegas,1,0000,0000
Coco's Bakery Restaurant,US,Las Vegas,2,0000,0000
Coco's Bakery Restaurant,US,Las Vegas,3,0000,0000
Coco's Bakery Restaurant,US,Las Vegas,4,0000,0000
Coco's Bakery Restaurant,US,Las Vegas,5,0000,0000
Coco's Bakery Restaurant,US,Las Vegas,6,0000,0000
Coco's Cantina,NZ,Auckland,1,1700,0000
Coco's Cantina,NZ,Auckland,2,1700,0000
Coco's Cantina,NZ,Auckland,3,1700,0000
Coco's Cantina,NZ,Auckland,4,1700,0000
Coco's Cantina,NZ,Auckland,5,1700,0000
Cody's Cafe and Bar,US,Denver,0,1100,1400
Cody's Cafe and Bar,US,Denver,0,1630,2100
Cody's Cafe and Bar,US,Denver,1,1100,1400
Cody's Cafe and Bar,US,Denver,1,1630,2100
Cody's Cafe and Bar,US,Denver,2,1100,1400
Cody's Cafe and Bar,US,Denver,2,1630,2100
Cody's Cafe and Bar,US,Denver,3,1100,1400
Cody's Cafe and Bar,US,Denver,3,1630,2100
Cody's Cafe and Bar,US,Denver,4,1100,1400
Cody's Cafe and Bar,US,Denver,4,1630,2200
Cody's Cafe and Bar,US,Denver,5,1630,2200
Coffee Anthology,AU,Brisbane,0,0700,1530
Coffee Anthology,AU,Brisbane,1,0700,1530
Coffee Anthology,AU,Brisbane,2,0700,1530
Coffee Anthology,AU,Brisbane,3,0700,1530
Coffee Anthology,AU,Brisbane,4,0700,1530
Coffee Anthology,AU,Brisbane,5,0730,1200
Coffee Trails,AU,Sydney,0,0700,1900
Coffee Trails,AU,Sydney,1,0700,1900
Coffee Trails,AU,Sydney,2,0700,1900
Coffee Trails,AU,Sydney,3,0700,1900
Coffee Trails,AU,Sydney,4,0700,1900
Coffee Trails,AU,Sydney,5,0700,1800
Coffee Trails,AU,Sydney,6,0700,1130
Coia's Cafe,GB,Glasgow,0,0700,2100
Coia's Cafe,GB,Glasgow,1,0700,2100
Coia's Cafe,GB,Glasgow,2,0700,2100
Coia's Cafe,GB,Glasgow,3,0700,2200
Coia's Cafe,GB,Glasgow,4,0700,2200
Coia's Cafe,GB,Glasgow,5,0700,2200
Coia's Cafe,GB,Glasgow,6,1000,2200
Collins Kitchen,AU,Melbourne,0,0600,2330
Collins Kitchen,AU,Melbourne,1,0600,2330
Collins Kitchen,AU,Melbourne,2,0600,2330
Collins Kitchen,AU,Melbourne,3,0600,2330
Collins Kitchen,AU,Melbourne,4,0600,2330
Collins Kitchen,AU,Melbourne,5,0630,2330
Collins Kitchen,AU,Melbourne,6,0630,2330
Colors Restaurant - Detroit,US,Detroit,1,1100,1500
Colors Restaurant - Detroit,US,Detroit,2,1100,1500
Colors Restaurant - Detroit,US,Detroit,3,1100,1500
Colors Restaurant - Detroit,US,Detroit,3,1700,2200
Colors Restaurant - Detroit,US,Detroit,4,1100,1500
Colors Restaurant - Detroit,US,Detroit,4,1700,2200
Colors Restaurant - Detroit,US,Detroit,5,1700,2200
Coltivare,US,Houston,0,1700,2200
Coltivare,US,Houston,2,1700,2200
Coltivare,US,Houston,3,1700,2200
Coltivare,US,Houston,4,1700,2300
Coltivare,US,Houston,5,1700,2300
Coltivare,US,Houston,6,1700,2100
Columbine Steak House & Lounge,US,Denver,0,1000,0000
Columbine Steak House & Lounge,US,Denver,1,1000,0000
Columbine Steak House & Lounge,US,Denver,2,1000,0000
Columbine Steak House & Lounge,US,Denver,3,1000,0000
Columbine Steak House & Lounge,US,Denver,4,1000,0000
Columbine Steak House & Lounge,US,Denver,5,1000,0000
Columbine Steak House & Lounge,US,Denver,6,1000,0000
Com Ga Nam An,US,San Jose,0,1000,2100
Com Ga Nam An,US,San Jose,1,1000,2100
Com Ga Nam An,US,San Jose,3,1000,2100
Com Ga Nam An,US,San Jose,4,1000,2100
Com Ga Nam An,US,San Jose,5,1000,2100
Com Ga Nam An,US,San Jose,6,1000,2100
Com Tam Dat Thanh,US,San Jose,0,1000,2000
Com Tam Dat Thanh,US,San Jose,2,1000,2000
Com Tam Dat Thanh,US,San Jose,3,1000,2000
Com Tam Dat Thanh,US,San Jose,4,1000,2100
Com Tam Dat Thanh,US,San Jose,5,0900,2100
Com Tam Dat Thanh,US,San Jose,6,0900,2100
Com Tam Thanh,US,San Jose,0,1000,2100
Com Tam Thanh,US,San Jose,1,1000,2100
Com Tam Thanh,US,San Jose,2,1000,2100
Com Tam Thanh,US,San Jose,3,1000,2100
Com Tam Thanh,US,San Jose,4,1000,2100
Com Tam Thanh,US,San Jose,5,1000,2100
Com Tam Thanh,US,San Jose,6,1000,2100
Com Tam Thien Huong,US,San Jose,0,1000,2100
Com Tam Thien Huong,US,San Jose,2,1000,2100
Com Tam Thien Huong,US,San Jose,3,1000,2100
Com Tam Thien Huong,US,San Jose,4,1000,2100
Com Tam Thien Huong,US,San Jose,5,1000,2100
Com Tam Thien Huong,US,San Jose,6,1000,2100
Com Tam Thien Huong,US,San Jose,0,0900,2100
Com Tam Thien Huong,US,San Jose,1,0900,2100
Com Tam Thien Huong,US,San Jose,2,0900,2100
Com Tam Thien Huong,US,San Jose,3,0900,2100
Com Tam Thien Huong,US,San Jose,4,0900,2100
Com Tam Thien Huong,US,San Jose,5,0900,2100
Com Tam Thien Huong,US,San Jose,6,0900,2100
Com Tam Thien Huong,US,San Jose,0,0900,2100
Com Tam Thien Huong,US,San Jose,1,0900,2100
Com Tam Thien Huong,US,San Jose,3,0900,2100
Com Tam Thien Huong,US,San Jose,4,0900,2100
Com Tam Thien Huong,US,San Jose,5,0900,2100
Com Tam Thien Huong,US,San Jose,6,0900,2100
Comedor Guadalajara,US,Phoenix,2,0800,2000
Comedor Guadalajara,US,Phoenix,3,0800,2000
Comedor Guadalajara,US,Phoenix,4,0800,2100
Comedor Guadalajara,US,Phoenix,5,0800,2100
Comedor Guadalajara,US,Phoenix,6,0800,2000
Commissary,US,Washington,0,0800,2200
Commissary,US,Washington,1,0800,2200
Commissary,US,Washington,2,0800,2200
Commissary,US,Washington,3,0800,2300
Commissary,US,Washington,4,0800,2300
